user,n_deposit,n_borrow,n_repay,n_redeem,n_liquidation,n_total,liquidated,repay_ratio,liquidation_ratio,wallet_age,tx_frequency,time_variance,net_deposit,net_borrow,utilization,avg_tx_size,credit_score
0x04bdc271b7afd68bbd52c9366880849c15ba42b7,15,7,2,1,0,25,0,0.2857142857142857,0.0,70.90523148148148,0.35258329290595886,148736295483.6389,1.5812086411007786e+21,3.415849774279239e+19,0.021602777049720974,6.461468555377691e+19,98.2582224853179
0x04bdc83e595387020b8cc984cb0e51320f546d74,2,0,0,0,0,2,0,1.0,0.0,5.8303819444444445,0.34303070005657627,0.0,1060287.775912627,0.0,0.0,530143.8879563136,3.71389482690563
0x04bdfb9f9704694ca365b8e27bbdb7e093475340,0,1,2,2,0,5,0,2.0,0.0,0.08761574074074074,57.067371202113605,9729542.75,0.0,0.0,0.0,1.4967043956381765e+20,75.83749631944681
0x04be2a942c1060db1c7615670bb55950a52f8b15,2,1,2,2,0,7,0,2.0,0.0,0.005324074074074074,1314.7826086956522,18592.888888888887,7.479290484510069e+18,0.0,0.0,2.377795005465795e+18,93.39451383025181
0x04bed630357309dc193bebce09a2ae1381166b33,3,2,3,0,0,8,0,1.5,0.0,52.476655092592594,0.15244874098557493,1063337004873.551,1.215339865737224e+21,0.0,0.0,1.5191748321722856e+20,105.08264248963121
0x04bee613690e98a1959f236c38abaa5f2439b14a,2,2,0,9,0,13,0,0.0,0.0,99.87994212962963,0.13015626283731616,648324554688.9097,1.7180049040358395e+20,1.2560793810288787e+20,0.7311267727339825,4.235790403845123e+19,179.11201168143833
0x04bef5ce18d1211e16d3dd30252f7eca71198412,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.7790117682720534e+17,0.0,0.0,1.7790117682720534e+17,0.0
0x04bf664ad34a7a838518ba3c22eb1174584589b1,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.8040378483079096e+18,0.0,0.0,1.8040378483079096e+18,0.4072251443778896
0x04c009847728a5d8094b1c88954d5f1a39d02c75,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.1333979132028768e+19,0.0,0.0,1.1333979132028768e+19,0.5253949932086925
0x04c0186b3414b05f8e6d35b8d51f01c25f10011c,4,2,0,0,1,7,1,0.0,0.5,37.082175925925924,0.18876993663972036,794171897683.8887,3.3432188579711405e+22,25019708126.462914,7.483718293467131e-13,4.776026939962347e+21,474.92178564064625
0x04c172c3ea090370e7947415ea2d0ee6a486702b,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1102594.3064186613,0.0,0.0,1102594.3064186613,0.0
0x04c18cbf703c72591f1800b52d801a948f55e00c,18,12,12,24,0,66,0,1.0,0.0,100.21322916666666,0.6585956819157485,94668326107.97304,1.2823417084964262e+21,0.0,0.0,3.0167181126898696e+21,193.98521637682973
0x04c21b856704bd1bf00faceae9a76af5742aa60d,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1338054.9005848374,0.0,0.0,1338054.9005848374,0.0
0x04c233493c34a74c4739fc589b52d25c5776de4e,2,1,0,0,0,3,0,0.0,0.0,0.013449074074074073,223.06368330464718,294849.0,2255705231481768.5,6.083613968603465,2.696989785587876e-15,751901743827258.1,34.288611439385875
0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,1,0,0,1,0,2,0,1.0,0.0,23.959074074074074,0.0834756799789765,0.0,0.0,0.0,0.0,2.155900749581813e+20,15.703824131716317
0x04c2596bb175752f87f3f41e7352543beec82edf,2,0,0,0,0,2,0,1.0,0.0,0.8728819444444444,2.2912605911134096,0.0,2.0394053205957105e+18,0.0,0.0,1.0197026602978552e+18,2.594192960537896
0x04c28766bf1e464f9a87432281d6a456342b7c3e,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1080112.1507220515,0.0,0.0,1080112.1507220515,0.0
0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1099986.1594219145,0.0,0.0,1099986.1594219145,0.0
0x04c2e657cb2b0d86d7129819808430d889ed2660,4,2,1,13,0,20,0,0.5,0.0,35.07579861111111,0.5701937173759606,74247854118.24377,0.0,0.0,0.0,1.1873042542148098e+22,106.28867571570316
0x04c322117e21cd15163b9954eff247e9f32359a9,5,1,0,0,0,6,0,0.0,0.0,27.8425,0.21549788991649457,374791950936.64,113652381413809.14,1136523793834.3967,0.009999999821352669,19131484201273.92,56.141918603872966
0x04c3611d4504b454f1309e0f523db8d0f95feac2,48,8,7,35,3,101,1,0.875,0.375,97.13148148148149,1.0398276486625613,29152226591.479996,1.823802509992546e+22,0.0,0.0,5.0967051421778385e+20,607.112644313846
0x04c3ef3269f17c13df50fc16197df38f90c5c587,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0947877783805774e+18,0.0,0.0,1.0947877783805774e+18,0.28410760335998475
0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,3,3,0,0,0,6,0,0.0,0.0,26.709583333333335,0.22463847245838728,449357157328.2399,1.1702316928167392e+23,9.015964090379801e+22,0.7704426521451013,3.453046836424532e+22,340.9439665378933
0x04c478f571836b5dbcf487f7936f3416c4df0b67,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1248628.389846013,0.0,0.0,1248628.389846013,0.0
0x04c55912af70c59cefbc350eb864071f24835fcf,52,36,14,16,0,118,0,0.3888888888888889,0.0,34.146631944444444,3.4556848883949227,15792623971.460878,3.688684323705726e+21,2.1376492302370818e+21,0.5795153617508686,8.203232004878017e+19,264.40104914553655
0x04c5b00702a584b793238546243d15f6edb61527,3,0,0,1,0,4,0,1.0,0.0,29.361655092592592,0.136232102290757,835013703577.5557,1.533305423375194e+18,0.0,0.0,3.8332636095283085e+17,46.90842822945302
0x04c5ed69842a879976fb324716396c09a6470585,1,1,0,0,0,2,0,0.0,0.0,0.0,2.0,0.0,4.001894316000016e+16,5050076626327671.0,0.12619215370423217,2.2534509893163916e+16,31.275003585470984
0x04c609ac41995cf128cde8e7835aeed7e8bb7d8a,0,0,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.015528199315628e+19,9.989429424904642
0x04c665fe7d65749cb83076630cae591cb8ec8307,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,9.893745032397964e+17,0.0,0.0,9.893745032397964e+17,0.28410760335998475
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,6,2,3,6,0,17,0,1.5,0.0,3.3678935185185184,5.047665523427244,2717245480.734375,2.6993894388939887e+19,0.0,0.0,1.5878761409036595e+18,63.61238333372461
0x04c6afa4eb74e06d5258c5a96eeedc60f24c271a,2,0,0,0,0,2,0,1.0,0.0,5.728993055555556,0.34910148792387646,0.0,5054942.998132907,0.0,0.0,2527471.4990664534,3.539100987542895
